complaint_id,product,sub_product,issue,sub_issue,company,channel,state,timely_response,consumer_disputed,reason_code,matched_phrase,sentence_snippet,narrative_preview,narrative_length
8059437,Credit reporting or other personal consumer reports,Other personal consumer report,Improper use of your report,Reporting company used your report improperly,"Early Warning Services, LLC",Web,CA,Yes,N/A,unauthorized_transaction,unauthorized,This declaration serves as a testament to the intentional disregard for my explicit request and the ensuing harm caused by the unauthorized sharing of my nonpublic personal information.,"I hope this communication finds you well. I am writing to follow up on my previous correspondence with Early Warning regarding the violation of my rights under the Gramm-Leach-Bliley Act ( GLBA ) as well as the resulting financial injuries I have sustained. 

I have carefully reviewed Early Warning 's response dated XX/XX/, asserting that they do not offer direct-to-consumer products and citing the Fair Credit Reporting Act ( FCRA ) section 603 ( x ) as an exemption. While I appreciate their clarification, it is crucial to emphasize that the exemption under 15 U.S. Code 6802 ( e ) ( 6 ) is applicable only when the reporting is in accordance with the FCRA. Early Warning 's actions, as outlined in my previous communication, are in direct violation of the GLBA, and their reliance on inaccurate FCRA exemptions does not absolve them of their obligations under the GLBA. 

I wish to reiterate t",3344
3697768,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,"Convergent Resources, Inc.",Web,FL,Yes,N/A,unauthorized_transaction,NOT MINE,THIS ACCOUNT IS NOT MINE!,"HIS COMPANY HAS REPORTED A NEGATIVE AND INVALID COLLECTION ACCOUNT ON MY CREDIT REPORT CAUSING SEVERE DAMAGE TO MY CREDIT SCORE STOPING ME FROM PURCHASING A HOUSE AND I NEED IT REMOVED IMMEDIATELY! THIS ACCOUNT IS NOT MINE! 
THIS IS MY SECOND TIME CONTACTING THIS COMPANY AND THEY HAVE NOT FIXED THE ISSUE. For months this company has been reporting inaccurate, unverifiable, erroneous things on my credit report and I am sick of it!! This company is reporting NEGATIVE and INVALID information on my credit report and is severely affecting my credit score. The account information that this company is providing can not be proven because they do not have the original signed document saying that I owe them a debt which is A direct violation of my CIVIL RIGHTS according to the FCRA section 609. This company must remove their account from my credit reports immediately and permanently. A DELETION OF",2499
3580405,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account information incorrect,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,FL,Yes,N/A,unauthorized_transaction,unauthorized,Unverified and unauthorized accounts and inquiries appear on my credit report,Unverified and unauthorized accounts and inquiries appear on my credit report,77
2695343,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"EQUIFAX, INC.",Web,GA,Yes,N/A,unauthorized_transaction,not mine,I contacted XXXX XXXX on XXXX/XXXX/XXXX in reference to a collection account that was not mine.,"Over the past year on a monthly basis, I have been contacting Equifax in reference to fraudulent accounts opened and requesting deletions and investigations from my credit file. Equifax still to this day still has an incorrect date for my birthdate as well even after several attempts I have sent to have this corrected. Equifax has responded to my complaints stating they have verified these accounts were mine. I have decided to contact the creditors directly as Equifax is choosing to defame my credit file with incorrect information. I contacted XXXX XXXX on XXXX/XXXX/XXXX in reference to a collection account that was not mine. Below is the response from XXXX XXXX : Company responded Status Company responded on XXXXResponse TypeClosed with explanation Company 's Response We are in receipt of the consumer, XXXX XXXX 's, second complaint. This shall serve as XXXX XXXX XXXX XXXX XXXX XXXX 's ",2163
3609775,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,IL,Yes,N/A,unauthorized_transaction,NOT AUTHORIZED,I HAVE NOT AUTHORIZED NONE OF THESES TRANSACTIONS AND I HAVE NO IDEA AS TO HOW THEY GOT ON MY CREDIT.,I HAVE REVIEWED MY CREDIT REPORT AND FOUND SOME INACCURATE ACCOUNTS AND ENTRIES IDENTIFIED AS INQUIRIES THAT HAS BEEN REPORTING ON MY CREDIT WITHOUT MY KNOWLEDGE. I HAVE NOT AUTHORIZED NONE OF THESES TRANSACTIONS AND I HAVE NO IDEA AS TO HOW THEY GOT ON MY CREDIT. I AM ASKING THAT A THOROUGH INVESTIGATION TAKES PLACE SO THAT THESE ACCOUNTS AND INQUIRIES CAN BE DELETED AND REMOVED FROM MY CREDIT AS SOON AS POSSIBLE.,418
3682821,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,AR,Yes,N/A,unauthorized_transaction,NOT MINE,I HAVE SEVERAL ITEMS ON MY CREDIT REPORT THAT ARE NOT MINE INCUDING A CHILD SUPPORT DEBT.,"I HAVE SEVERAL ITEMS ON MY CREDIT REPORT THAT ARE NOT MINE INCUDING A CHILD SUPPORT DEBT. I AHVE NEVER BEEN PUT ON CHILD SUPPORT. I NOTICED IT BECAUSE I RECENTLY APPLIED FOR A CREDIT CARD AND I WASN'T APPROVED SO IT PROMPT ME TO CHECK MY CREDIT REPORT. THESE ITEMS LISTED ARE NOT MINE AND NEED TO BE DELETED FROM MY CREDIT REPORT. 
XXXX {$280.00} XXXX {$890.00}",361
3475708,Debt collection,I do not know,False statements or representation,"Impersonated attorney, law enforcement, or government official",CAPITAL ONE FINANCIAL CORPORATION,Web,GA,Yes,N/A,unauthorized_transaction,unauthorized,"On behalf of the Debt Collection Courts and the Bank, the service of summons by the XXXX County Sheriff 's Department was unauthorized third party communication to the consumer pursuant to FDCPA Section 805 ( b ).","Pursuant to the Fair Debt Collection Practices Act ( FDCPA ) Section 803 ( 6 )  which states that "" the term 'debt collector ' means any person who uses any instrumentality of interstate commerce or the mails in any business the principal purpose of which is the collection of any debts, or who regularly collects or attempts to collect, directly or indirectly, debts owed or due or asserted to be owed or due another. Notwithstanding the exclusion provided by clause ( F ) of the last sentence of this paragraph, the term includes any creditor who, in the process of collecting his own debts, uses any name other than his own which would indicate that a third person is collecting or attempting to collect such debts. For the purpose of section 1692f ( 6 ) of this title, such term also includes any person who uses any instrumentality of interstate commerce or the mails in any business the princip",2386
8034495,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,NY,Yes,N/A,unauthorized_transaction,Unauthorized,Unauthorized Hard Inquires on my reports : on XXXX : XX/XX/XXXX XXXX XX/XX/XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX X,"Unauthorized Hard Inquires on my reports : on XXXX : XX/XX/XXXX XXXX XX/XX/XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX XXXX XXXX XXXX XXXX XXXX, XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX on Transunion : XX/XX/XXXX XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",866
3445413,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"EQUIFAX, INC.",Web,NV,Yes,N/A,unauthorized_transaction,not mine,These 3 accounts are not mine ...,These 3 accounts are not mine ... not sure who's they are. Please remove them.,78
7974202,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"EQUIFAX, INC.",Web,TN,Yes,N/A,unauthorized_transaction,not mine,I notify them that that was information my credit report regarding medical bills that were not mine.,On XX/XX/2020 I called all three Credit bureaus. I notify them that that was information my credit report regarding medical bills that were not mine. I spoke to the fraud department of all three girls and they advised me to call the creditor because they were not going to remove it without consent from the creditor.,317
3196226,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account information incorrect,MIDFIRST BANK,Web,SC,Yes,N/A,unauthorized_transaction,did not authorize,A stop payment was put on my account by my bank XXXX XXXX that I did not authorize.,"I am disputing the negative credit reporting to my credit report. I have worked hard to not have any negative credit reporting from Midland Mortgage. A stop payment was put on my account by my bank XXXX XXXX that I did not authorize. I paid my mortgage before it was 30 days late. When the payment was returned because of the stop payment. The bank realized that the stop payment was not authorized and removed it. I sent the payment the next day and it was paid. I sent my mortgage company a copy of an email from the bank saying that the stop paid was not authorize and removed. I asked the mortgage company to remove the negative reporting from my credit report because this was not my fault. 

Also, I have negative reporting status while I was under a modification plan. I do not feel that I should still be reported 120 or later while I was completing a modification plan. I was out of work 13 ",950
3508680,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours,Phoenix Financial Services LLC,Web,VA,Yes,N/A,unauthorized_transaction,not mine,Collections account reported on my credit report that is not mine.,Collections account reported on my credit report that is not mine.,66
3647114,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Was not notified of investigation status or results,"EQUIFAX, INC.",Web,TX,Yes,N/A,unauthorized_transaction,not mine,The fact is that these Student Loan Accounts are not mine.,"Dear Legal Department, This credit dispute is being submitted as a new evidence dispute. The accounts that are being disputed, does not belong to me. Below is my sworn statement concerning these credit issues. 

It is my sworn statement that I declare under penalty of perjury ( "" under the laws of the United States "" if executed outside of the United States '' ) that the foregoing is true and correct to the best of my knowledge. Further, I certify that I am qualified and authorized to file this dispute. I also understand that knowing and a willful misstatement or omissions of material facts constitutes a federal criminal violation punishable under 18 U.S.C. 1001. Additionally, these misstatements are punishable l1S perjury under 18U.S.C. 1621. 

The tradelines listed below are items currently within my credit file, and none of these are related to any transaction that was made by me. It ",3188
